venue_id,remote_id,name,url,start_time,cost,description
437,1615458,Unturned Leaves: Early Women in Botanical Illustration,https://events.cornell.edu/event/unturned_leaves,2019-07-30T08:00:00-04:00,"","<p>Until only recently, science has generally been associated with the work of men, and its leading figures have generally been those endowed with the means&nbsp;to acquire an education and the time to pursue interest in scientific discovery and exploration. Yet while men received the credit and fame for advances in knowledge, women, too, contributed in significant, if generally unheralded, ways. Trained in art and pushed toward &ldquo;more delicate pursuits,&rdquo; many women provided the illustrations of plants that made the botanical texts of the 18th and 19th centuries the vivid, beautiful, and scientifically accurate works that they are. &nbsp;Sadly, a significant portion of these talented women have had the details of their lives lost to time, despite creating work both meaningful and important to the field.&nbsp;</p>

<p>With an eye towards bringing some of these hidden pioneers of science into the spotlight, <i>Unturned Leaves: Early Women in Botanical Illustration </i>showcases the achievements of several &nbsp;pre-20th century women who drew and painted plants and fungi, sometimes&nbsp;in support of&nbsp;the seminal works of their day, and sometimes primarily in support of their own personal&nbsp;effort&nbsp;to document and understand the natural world around them. Mann Library has developed this exhibit in conjunction with the<a href=""https://blog.biodiversitylibrary.org/2019/03/her-natural-history.html""> Her Natural History celebration </a>sponsored by partners of the Biodiversity Heritage Library for Women&#39;s History Month 2019.&nbsp;&nbsp;</p>
"
415,1603738,World Picture: Travel Imagery Before and After Photography,https://events.cornell.edu/event/world_picture_travel_imagery_before_and_after_photography,2019-07-30T09:00:00-04:00,"","<p><span style=""font-size:12pt""><span><span>Drawing from Cornell&rsquo;s Rare and Manuscript Collections and the Herbert F. Johnson Museum of Art, this exhibition examines how published travel imagery created and transmitted geographical knowledge during the nineteenth century, a period of rapid and extraordinary change in how people travelled, represented, and understood the world. After photography&rsquo;s 1839 debut, the new medium was seen as uniquely suited to the task of presenting accurate geographical description. At the same time, traditional&nbsp;illustration methods such as wood engravings, etchings, and lithographs offered varied and often romanticized interpretations of their subjects in an exploding number of publications dedicated to travel and exploration. What does this reveal about the roles of authenticity and aesthetics in the success of the Western project to teach audiences about faraway places?</span></span></span></p>
"
,1622924,Arise & Go ,https://events.cornell.edu/event/arise_go,2019-07-30T19:00:00-04:00,Free,"<p>Celtic trio Arise &amp; Go brings stunning musical precision and energy to every show. Members Ellie Goud, Michael Roddy, and Tim Ball&nbsp;use a diverse range of Celtic sounds to perform traditional melodies, instrumentals, and fresh new arrangements of&nbsp;favorite compositions.</p>
"
511,1644473,Greenhouse IPM In-depth Hands-on Workshop,https://events.cornell.edu/event/ipm_in-depth_hands-on_greenhouse_workshop_8299,2019-07-31T00:00:00-04:00,"","<p>The latest in pest management methods for commercial greenhouse producers. Topics will include best practices for beneficial insects, greenhouse sanitation to prevent pests, diseases and weeds and hydroponic green and herb production.</p>

<p><b>2019 program:</b></p>

<ul>
	<li><b>Release the Beasts: Care and handling of your biocontrol beneficials</b>&nbsp;-&nbsp;<a href=""https://entomology.cals.cornell.edu/people/john-sanderson/"">John Sanderson</a>, Department of Entomology, Cornell University. How can you ensure that the beneficials work their best? Learn how to avoid making mistakes in how you release and manage beneficial organisms to maximize the cost-effectiveness of your investment. Learn best practices for receiving shipments and storing a variety of beneficials (and which ones should not be stored), and how to release them into your greenhouse.<br />
	&nbsp;</li>
	<li><b>Growing in the Gutter: Hydroponic leafy greens and herbs</b>&nbsp;-&nbsp;<a href=""https://hort.cals.cornell.edu/people/neil-mattson/"">Neil Mattson</a>, Horticulture Section, Cornell University. Nutrient Film Technique (NFT) is a common hydroponic technique for growing leafy greens and herbs. This session will cover monitoring pH and EC for hydroponic crops. We&rsquo;ll also discuss abiotic disorders and common pest and disease problems. We will discuss control strategies for problems including environmental management, beneficial insects, and bio pesticides. Even if you don&rsquo;t grow hydroponically, the session will be useful for container growers of herbs and other edibles.<br />
	&nbsp;</li>
	<li><b>Greenhouse sanitation: Making a clean, green, growing machine!</b>&nbsp;-&nbsp;<a href=""https://nysipm.cornell.edu/people/brian-eshenaur/"">Brian Eshenaur</a>, NYSIPM Program. In an eyes-on, in-greenhouse session we will identify common but often overlooked problems that can lead to plant disease, weed and insect infestations. We&rsquo;ll discuss simple solutions that can help reduce pest harborage and decrease the need for pesticide applications.</li>
</ul>
"
437,1638947,PolliNation: Artists & Scientists Crossing Borders to Explore the Value of Pollinator Health,https://events.cornell.edu/event/artists_scientists_pollinator_health,2019-07-31T08:00:00-04:00,"","<p>Threats to pollinator health are intense and varied, from habitat loss and climate change to diseases and pesticides. A new exhibit at Mann Library showcases the results of a multi-year collaboration between the lab of Cornell entomology professor&nbsp;Scott McArt and Welsh artists, who cross national and disciplinary boundaries to celebrate the beauty and importance of pollinators, and reveal how their fate is linked to our planet, and to our own.</p>

<p>Originally developed as a pioneering Arts and Humanities Research Council funded Networking project in Wales called <a href=""https://crosspollinationartsciencecollaboration.wordpress.com/""><i>Cross-Pollination: Revaluing Pollinators through Arts and Science Collaboration</i>,</a>&nbsp;this project has brought artists and scientists together on two continents to explore and promote the world-wide crisis facing pollinators. <i>Cross-Pollination</i> was led by the University of Wales Trinity Saint David in partnership with Aberystwyth University and the National Botanic Garden of Wales. Additional funding was provided by the Arts Council of Wales to enhance the art-work production and to increase the impact of the project, and Wales Arts International to help fund the exhibit in Mann Library.</p>
"
437,1615458,Unturned Leaves: Early Women in Botanical Illustration,https://events.cornell.edu/event/unturned_leaves,2019-07-31T08:00:00-04:00,"","<p>Until only recently, science has generally been associated with the work of men, and its leading figures have generally been those endowed with the means&nbsp;to acquire an education and the time to pursue interest in scientific discovery and exploration. Yet while men received the credit and fame for advances in knowledge, women, too, contributed in significant, if generally unheralded, ways. Trained in art and pushed toward &ldquo;more delicate pursuits,&rdquo; many women provided the illustrations of plants that made the botanical texts of the 18th and 19th centuries the vivid, beautiful, and scientifically accurate works that they are. &nbsp;Sadly, a significant portion of these talented women have had the details of their lives lost to time, despite creating work both meaningful and important to the field.&nbsp;</p>

<p>With an eye towards bringing some of these hidden pioneers of science into the spotlight, <i>Unturned Leaves: Early Women in Botanical Illustration </i>showcases the achievements of several &nbsp;pre-20th century women who drew and painted plants and fungi, sometimes&nbsp;in support of&nbsp;the seminal works of their day, and sometimes primarily in support of their own personal&nbsp;effort&nbsp;to document and understand the natural world around them. Mann Library has developed this exhibit in conjunction with the<a href=""https://blog.biodiversitylibrary.org/2019/03/her-natural-history.html""> Her Natural History celebration </a>sponsored by partners of the Biodiversity Heritage Library for Women&#39;s History Month 2019.&nbsp;&nbsp;</p>
"
415,1603738,World Picture: Travel Imagery Before and After Photography,https://events.cornell.edu/event/world_picture_travel_imagery_before_and_after_photography,2019-07-31T09:00:00-04:00,"","<p><span style=""font-size:12pt""><span><span>Drawing from Cornell&rsquo;s Rare and Manuscript Collections and the Herbert F. Johnson Museum of Art, this exhibition examines how published travel imagery created and transmitted geographical knowledge during the nineteenth century, a period of rapid and extraordinary change in how people travelled, represented, and understood the world. After photography&rsquo;s 1839 debut, the new medium was seen as uniquely suited to the task of presenting accurate geographical description. At the same time, traditional&nbsp;illustration methods such as wood engravings, etchings, and lithographs offered varied and often romanticized interpretations of their subjects in an exploding number of publications dedicated to travel and exploration. What does this reveal about the roles of authenticity and aesthetics in the success of the Western project to teach audiences about faraway places?</span></span></span></p>
"
572,1628402,Canvas@Cornell: Drop-in Session,https://events.cornell.edu/event/canvascornell_drop-in_session,2019-07-31T15:00:00-04:00,"","<p>Meet with an instructional designer to ask questions about Canvas, consider the most effective and efficient ways to build your course, and prepare for the start of the semester.</p>

<p>For more Canvas resources, visit:&nbsp;<a href=""https://teaching.cornell.edu/resource/learn-use-canvas"">https://teaching.cornell.edu/resource/learn-use-canvas</a></p>
"
437,1638947,PolliNation: Artists & Scientists Crossing Borders to Explore the Value of Pollinator Health,https://events.cornell.edu/event/artists_scientists_pollinator_health,2019-08-01T08:00:00-04:00,"","<p>Threats to pollinator health are intense and varied, from habitat loss and climate change to diseases and pesticides. A new exhibit at Mann Library showcases the results of a multi-year collaboration between the lab of Cornell entomology professor&nbsp;Scott McArt and Welsh artists, who cross national and disciplinary boundaries to celebrate the beauty and importance of pollinators, and reveal how their fate is linked to our planet, and to our own.</p>

<p>Originally developed as a pioneering Arts and Humanities Research Council funded Networking project in Wales called <a href=""https://crosspollinationartsciencecollaboration.wordpress.com/""><i>Cross-Pollination: Revaluing Pollinators through Arts and Science Collaboration</i>,</a>&nbsp;this project has brought artists and scientists together on two continents to explore and promote the world-wide crisis facing pollinators. <i>Cross-Pollination</i> was led by the University of Wales Trinity Saint David in partnership with Aberystwyth University and the National Botanic Garden of Wales. Additional funding was provided by the Arts Council of Wales to enhance the art-work production and to increase the impact of the project, and Wales Arts International to help fund the exhibit in Mann Library.</p>
"
437,1615458,Unturned Leaves: Early Women in Botanical Illustration,https://events.cornell.edu/event/unturned_leaves,2019-08-01T08:00:00-04:00,"","<p>Until only recently, science has generally been associated with the work of men, and its leading figures have generally been those endowed with the means&nbsp;to acquire an education and the time to pursue interest in scientific discovery and exploration. Yet while men received the credit and fame for advances in knowledge, women, too, contributed in significant, if generally unheralded, ways. Trained in art and pushed toward &ldquo;more delicate pursuits,&rdquo; many women provided the illustrations of plants that made the botanical texts of the 18th and 19th centuries the vivid, beautiful, and scientifically accurate works that they are. &nbsp;Sadly, a significant portion of these talented women have had the details of their lives lost to time, despite creating work both meaningful and important to the field.&nbsp;</p>

<p>With an eye towards bringing some of these hidden pioneers of science into the spotlight, <i>Unturned Leaves: Early Women in Botanical Illustration </i>showcases the achievements of several &nbsp;pre-20th century women who drew and painted plants and fungi, sometimes&nbsp;in support of&nbsp;the seminal works of their day, and sometimes primarily in support of their own personal&nbsp;effort&nbsp;to document and understand the natural world around them. Mann Library has developed this exhibit in conjunction with the<a href=""https://blog.biodiversitylibrary.org/2019/03/her-natural-history.html""> Her Natural History celebration </a>sponsored by partners of the Biodiversity Heritage Library for Women&#39;s History Month 2019.&nbsp;&nbsp;</p>
"
415,1603738,World Picture: Travel Imagery Before and After Photography,https://events.cornell.edu/event/world_picture_travel_imagery_before_and_after_photography,2019-08-01T09:00:00-04:00,"","<p><span style=""font-size:12pt""><span><span>Drawing from Cornell&rsquo;s Rare and Manuscript Collections and the Herbert F. Johnson Museum of Art, this exhibition examines how published travel imagery created and transmitted geographical knowledge during the nineteenth century, a period of rapid and extraordinary change in how people travelled, represented, and understood the world. After photography&rsquo;s 1839 debut, the new medium was seen as uniquely suited to the task of presenting accurate geographical description. At the same time, traditional&nbsp;illustration methods such as wood engravings, etchings, and lithographs offered varied and often romanticized interpretations of their subjects in an exploding number of publications dedicated to travel and exploration. What does this reveal about the roles of authenticity and aesthetics in the success of the Western project to teach audiences about faraway places?</span></span></span></p>
"
,1648747,CornellVet Cares Community Cat Clinic,https://events.cornell.edu/event/cornellvet_cares_community_cat_clinic_8136,2019-08-02T08:00:00-04:00,"","<p>Through a grant made possible by Dr. Hollis Erb, Maddie&#39;s Shelter Medicine Program at Cornell is proud to offer subsidized spay/neuter clinics for outdoor &amp; community cats of CU Faculty, Staff, and Students on specific dates through the end of November 2019.&nbsp;</p>
"
437,1638947,PolliNation: Artists & Scientists Crossing Borders to Explore the Value of Pollinator Health,https://events.cornell.edu/event/artists_scientists_pollinator_health,2019-08-02T08:00:00-04:00,"","<p>Threats to pollinator health are intense and varied, from habitat loss and climate change to diseases and pesticides. A new exhibit at Mann Library showcases the results of a multi-year collaboration between the lab of Cornell entomology professor&nbsp;Scott McArt and Welsh artists, who cross national and disciplinary boundaries to celebrate the beauty and importance of pollinators, and reveal how their fate is linked to our planet, and to our own.</p>

<p>Originally developed as a pioneering Arts and Humanities Research Council funded Networking project in Wales called <a href=""https://crosspollinationartsciencecollaboration.wordpress.com/""><i>Cross-Pollination: Revaluing Pollinators through Arts and Science Collaboration</i>,</a>&nbsp;this project has brought artists and scientists together on two continents to explore and promote the world-wide crisis facing pollinators. <i>Cross-Pollination</i> was led by the University of Wales Trinity Saint David in partnership with Aberystwyth University and the National Botanic Garden of Wales. Additional funding was provided by the Arts Council of Wales to enhance the art-work production and to increase the impact of the project, and Wales Arts International to help fund the exhibit in Mann Library.</p>
"
437,1615458,Unturned Leaves: Early Women in Botanical Illustration,https://events.cornell.edu/event/unturned_leaves,2019-08-02T08:00:00-04:00,"","<p>Until only recently, science has generally been associated with the work of men, and its leading figures have generally been those endowed with the means&nbsp;to acquire an education and the time to pursue interest in scientific discovery and exploration. Yet while men received the credit and fame for advances in knowledge, women, too, contributed in significant, if generally unheralded, ways. Trained in art and pushed toward &ldquo;more delicate pursuits,&rdquo; many women provided the illustrations of plants that made the botanical texts of the 18th and 19th centuries the vivid, beautiful, and scientifically accurate works that they are. &nbsp;Sadly, a significant portion of these talented women have had the details of their lives lost to time, despite creating work both meaningful and important to the field.&nbsp;</p>

<p>With an eye towards bringing some of these hidden pioneers of science into the spotlight, <i>Unturned Leaves: Early Women in Botanical Illustration </i>showcases the achievements of several &nbsp;pre-20th century women who drew and painted plants and fungi, sometimes&nbsp;in support of&nbsp;the seminal works of their day, and sometimes primarily in support of their own personal&nbsp;effort&nbsp;to document and understand the natural world around them. Mann Library has developed this exhibit in conjunction with the<a href=""https://blog.biodiversitylibrary.org/2019/03/her-natural-history.html""> Her Natural History celebration </a>sponsored by partners of the Biodiversity Heritage Library for Women&#39;s History Month 2019.&nbsp;&nbsp;</p>
"
415,1603738,World Picture: Travel Imagery Before and After Photography,https://events.cornell.edu/event/world_picture_travel_imagery_before_and_after_photography,2019-08-02T09:00:00-04:00,"","<p><span style=""font-size:12pt""><span><span>Drawing from Cornell&rsquo;s Rare and Manuscript Collections and the Herbert F. Johnson Museum of Art, this exhibition examines how published travel imagery created and transmitted geographical knowledge during the nineteenth century, a period of rapid and extraordinary change in how people travelled, represented, and understood the world. After photography&rsquo;s 1839 debut, the new medium was seen as uniquely suited to the task of presenting accurate geographical description. At the same time, traditional&nbsp;illustration methods such as wood engravings, etchings, and lithographs offered varied and often romanticized interpretations of their subjects in an exploding number of publications dedicated to travel and exploration. What does this reveal about the roles of authenticity and aesthetics in the success of the Western project to teach audiences about faraway places?</span></span></span></p>
"
562,703959,GSPS,https://events.cornell.edu/event/gsps,2019-08-02T15:30:00-04:00,"","<p>Graduate Student and Postdoc Seminar</p>
"
356,37592,Cornell Games Club Weekly Meeting,https://events.cornell.edu/event/cornell_games_club,2019-08-02T19:00:00-04:00,"","<p>We play board games, card games, miniatures games, and role-playing games (RPGs). Attendance is free and open to anyone. Rules are taught for most games.</p>
"
,1621699,Mosaic Foundation,https://events.cornell.edu/event/and_events_coordinator,2019-08-02T19:00:00-04:00,Free,"<p><span style=""font-size:12pt""><span>Mosaic Foundation performs&nbsp;forward thinking reggae that stays true to the roots. The band has grown a loyal following, thanks to electric live performances and four studio releases.&nbsp;Mosaic pushes&nbsp;reggae to the limits and sometimes spills over with a dynamic blend of roots, ska, dub, dance-hall, and beyond. Their&nbsp;rhythms&nbsp;inspire dancing&nbsp;in the moment&nbsp;fueled by songs that encourage positivity, living in harmony with the planet, and community.</span></span></p>

<p><span style=""font-size:12pt""><span>Mosaic Foundation has opened for world renowned reggae artists Toots and the Maytals, Lee &quot;Stratch&quot;&nbsp;Perry, Rebelution, Passafire, and&nbsp;local favorites like John Brown&#39;s Body&nbsp;and&nbsp;Thousands of One.&nbsp;</span></span></p>

<p><i>In case of thunderstorms or heavy rain, the concert will take place in the Rhodes-Rawlings Auditorium in Klarman Hall.</i></p>

<p><iframe allowfullscreen="""" frameborder=""0"" height=""315"" src=""https://www.youtube.com/embed/iDplbKPqOOw?start=20"" width=""500""></iframe></p>
"
437,1615458,Unturned Leaves: Early Women in Botanical Illustration,https://events.cornell.edu/event/unturned_leaves,2019-08-03T08:00:00-04:00,"","<p>Until only recently, science has generally been associated with the work of men, and its leading figures have generally been those endowed with the means&nbsp;to acquire an education and the time to pursue interest in scientific discovery and exploration. Yet while men received the credit and fame for advances in knowledge, women, too, contributed in significant, if generally unheralded, ways. Trained in art and pushed toward &ldquo;more delicate pursuits,&rdquo; many women provided the illustrations of plants that made the botanical texts of the 18th and 19th centuries the vivid, beautiful, and scientifically accurate works that they are. &nbsp;Sadly, a significant portion of these talented women have had the details of their lives lost to time, despite creating work both meaningful and important to the field.&nbsp;</p>

<p>With an eye towards bringing some of these hidden pioneers of science into the spotlight, <i>Unturned Leaves: Early Women in Botanical Illustration </i>showcases the achievements of several &nbsp;pre-20th century women who drew and painted plants and fungi, sometimes&nbsp;in support of&nbsp;the seminal works of their day, and sometimes primarily in support of their own personal&nbsp;effort&nbsp;to document and understand the natural world around them. Mann Library has developed this exhibit in conjunction with the<a href=""https://blog.biodiversitylibrary.org/2019/03/her-natural-history.html""> Her Natural History celebration </a>sponsored by partners of the Biodiversity Heritage Library for Women&#39;s History Month 2019.&nbsp;&nbsp;</p>
"
437,1638947,PolliNation: Artists & Scientists Crossing Borders to Explore the Value of Pollinator Health,https://events.cornell.edu/event/artists_scientists_pollinator_health,2019-08-03T13:00:00-04:00,"","<p>Threats to pollinator health are intense and varied, from habitat loss and climate change to diseases and pesticides. A new exhibit at Mann Library showcases the results of a multi-year collaboration between the lab of Cornell entomology professor&nbsp;Scott McArt and Welsh artists, who cross national and disciplinary boundaries to celebrate the beauty and importance of pollinators, and reveal how their fate is linked to our planet, and to our own.</p>

<p>Originally developed as a pioneering Arts and Humanities Research Council funded Networking project in Wales called <a href=""https://crosspollinationartsciencecollaboration.wordpress.com/""><i>Cross-Pollination: Revaluing Pollinators through Arts and Science Collaboration</i>,</a>&nbsp;this project has brought artists and scientists together on two continents to explore and promote the world-wide crisis facing pollinators. <i>Cross-Pollination</i> was led by the University of Wales Trinity Saint David in partnership with Aberystwyth University and the National Botanic Garden of Wales. Additional funding was provided by the Arts Council of Wales to enhance the art-work production and to increase the impact of the project, and Wales Arts International to help fund the exhibit in Mann Library.</p>
"
437,1615458,Unturned Leaves: Early Women in Botanical Illustration,https://events.cornell.edu/event/unturned_leaves,2019-08-04T08:00:00-04:00,"","<p>Until only recently, science has generally been associated with the work of men, and its leading figures have generally been those endowed with the means&nbsp;to acquire an education and the time to pursue interest in scientific discovery and exploration. Yet while men received the credit and fame for advances in knowledge, women, too, contributed in significant, if generally unheralded, ways. Trained in art and pushed toward &ldquo;more delicate pursuits,&rdquo; many women provided the illustrations of plants that made the botanical texts of the 18th and 19th centuries the vivid, beautiful, and scientifically accurate works that they are. &nbsp;Sadly, a significant portion of these talented women have had the details of their lives lost to time, despite creating work both meaningful and important to the field.&nbsp;</p>

<p>With an eye towards bringing some of these hidden pioneers of science into the spotlight, <i>Unturned Leaves: Early Women in Botanical Illustration </i>showcases the achievements of several &nbsp;pre-20th century women who drew and painted plants and fungi, sometimes&nbsp;in support of&nbsp;the seminal works of their day, and sometimes primarily in support of their own personal&nbsp;effort&nbsp;to document and understand the natural world around them. Mann Library has developed this exhibit in conjunction with the<a href=""https://blog.biodiversitylibrary.org/2019/03/her-natural-history.html""> Her Natural History celebration </a>sponsored by partners of the Biodiversity Heritage Library for Women&#39;s History Month 2019.&nbsp;&nbsp;</p>
"
262,286364,6- and 8-week Summer Sessions exams end,https://events.cornell.edu/event/6-_and_8-week_sessions_final_exams_9647,2019-08-05T00:00:00-04:00,"","<p>Last day of 6- and 8-week Summer Sessions exams.</p>
"
,631844,Nature Fun Club 2 (Entering 3rd and 4th grade),https://events.cornell.edu/event/nature_fun_club_entering_3rd_and_4th_grade,2019-08-05T00:00:00-04:00,$125.00,"Nature Fun Club for entering 3 and 4 graders.


Explore nature through games, crafts, hikes, and more! Learn about animal behaviors,  insects, astronomy, and how to make your own healthy trail mix! This camp meets at Greenwood Park every day from 9am to 4pm. Parents are responsible for dropping off and picking up at Greenwood Park, which is located at 153 Greenwood Rd, Lisle, NY 13797. Campers must bring a packed lunch. Cost is $125 per youth.


 Youth entering 3rd or 4th grade are able to attend this full day camp August 5-9 from 9am-4pm.


Please contact the Cornell Cooperative Extension of Broome County ofﬁce if you have any special needs.


Please note that to complete registration, payment and completed forms (which will be emailed to the email address listed in your registration) must be received before June 1st or as soon as possible prior to the start of camp. (Please note campers name on check) Refunds will not be processed after June 1st."
437,1638947,PolliNation: Artists & Scientists Crossing Borders to Explore the Value of Pollinator Health,https://events.cornell.edu/event/artists_scientists_pollinator_health,2019-08-05T08:00:00-04:00,"","<p>Threats to pollinator health are intense and varied, from habitat loss and climate change to diseases and pesticides. A new exhibit at Mann Library showcases the results of a multi-year collaboration between the lab of Cornell entomology professor&nbsp;Scott McArt and Welsh artists, who cross national and disciplinary boundaries to celebrate the beauty and importance of pollinators, and reveal how their fate is linked to our planet, and to our own.</p>

<p>Originally developed as a pioneering Arts and Humanities Research Council funded Networking project in Wales called <a href=""https://crosspollinationartsciencecollaboration.wordpress.com/""><i>Cross-Pollination: Revaluing Pollinators through Arts and Science Collaboration</i>,</a>&nbsp;this project has brought artists and scientists together on two continents to explore and promote the world-wide crisis facing pollinators. <i>Cross-Pollination</i> was led by the University of Wales Trinity Saint David in partnership with Aberystwyth University and the National Botanic Garden of Wales. Additional funding was provided by the Arts Council of Wales to enhance the art-work production and to increase the impact of the project, and Wales Arts International to help fund the exhibit in Mann Library.</p>
"
437,1615458,Unturned Leaves: Early Women in Botanical Illustration,https://events.cornell.edu/event/unturned_leaves,2019-08-05T08:00:00-04:00,"","<p>Until only recently, science has generally been associated with the work of men, and its leading figures have generally been those endowed with the means&nbsp;to acquire an education and the time to pursue interest in scientific discovery and exploration. Yet while men received the credit and fame for advances in knowledge, women, too, contributed in significant, if generally unheralded, ways. Trained in art and pushed toward &ldquo;more delicate pursuits,&rdquo; many women provided the illustrations of plants that made the botanical texts of the 18th and 19th centuries the vivid, beautiful, and scientifically accurate works that they are. &nbsp;Sadly, a significant portion of these talented women have had the details of their lives lost to time, despite creating work both meaningful and important to the field.&nbsp;</p>

<p>With an eye towards bringing some of these hidden pioneers of science into the spotlight, <i>Unturned Leaves: Early Women in Botanical Illustration </i>showcases the achievements of several &nbsp;pre-20th century women who drew and painted plants and fungi, sometimes&nbsp;in support of&nbsp;the seminal works of their day, and sometimes primarily in support of their own personal&nbsp;effort&nbsp;to document and understand the natural world around them. Mann Library has developed this exhibit in conjunction with the<a href=""https://blog.biodiversitylibrary.org/2019/03/her-natural-history.html""> Her Natural History celebration </a>sponsored by partners of the Biodiversity Heritage Library for Women&#39;s History Month 2019.&nbsp;&nbsp;</p>
"
437,1621899,Machine Learning Short Course,https://events.cornell.edu/event/machine_learning_short_course,2019-08-05T09:00:00-04:00,"Before June 1st: Current Cornell faculty, staff, and students: $495.00 All other participants: $550.00  Beginning June 1st: Current Cornell faculty, staff, and students: $550.00 All other participants: $650.00 ","<p>Machine learning refers to the use of computational tools and statistical learning to understand large and complex datasets. The goal of most machine learning methods is to identify patterns in the data, simplify data structure by performing data reduction, create models or algorithms that can be used to make highly accurate predictions, or to accurately classify items into categories. This course will provide an introduction to the practice of machine learning, as well as review several common methods. This course focuses heavily on application, so a majority of instruction will be focused on the implementation of these methods.</p>

<p>Researchers from all fields are welcome. This course will provide an introduction to the topics listed below and provide attendees with the knowledge and skills necessary to confidently apply these methods to their own research. No previous background in machine learning is necessary, but we will assume an understanding of multiple linear regression.</p>

<p>Specific topics to be covered include:</p>

<ul>
	<li>Overview of machine learning methods</li>
	<li>Supervised vs unsupervised learning</li>
	<li>Model evaluation, testing and training, cross validation</li>
	<li>Shrinkage models: lasso, ridge regression and elastic net</li>
	<li>Principal components regression</li>
	<li>Partial least squares</li>
	<li>Logistic regresion</li>
	<li>Linear discriminant analysis</li>
	<li>Classification and regression trees</li>
	<li>Random forests</li>
	<li>Principal components analysis</li>
	<li>Cluster analysis</li>
</ul>
"
415,1603738,World Picture: Travel Imagery Before and After Photography,https://events.cornell.edu/event/world_picture_travel_imagery_before_and_after_photography,2019-08-05T09:00:00-04:00,"","<p><span style=""font-size:12pt""><span><span>Drawing from Cornell&rsquo;s Rare and Manuscript Collections and the Herbert F. Johnson Museum of Art, this exhibition examines how published travel imagery created and transmitted geographical knowledge during the nineteenth century, a period of rapid and extraordinary change in how people travelled, represented, and understood the world. After photography&rsquo;s 1839 debut, the new medium was seen as uniquely suited to the task of presenting accurate geographical description. At the same time, traditional&nbsp;illustration methods such as wood engravings, etchings, and lithographs offered varied and often romanticized interpretations of their subjects in an exploding number of publications dedicated to travel and exploration. What does this reveal about the roles of authenticity and aesthetics in the success of the Western project to teach audiences about faraway places?</span></span></span></p>
"
262,286364,6- and 8-week Summer Sessions exams end,https://events.cornell.edu/event/6-_and_8-week_sessions_final_exams_9647,2019-08-06T00:00:00-04:00,"","<p>Last day of 6- and 8-week Summer Sessions exams.</p>
"
437,1638947,PolliNation: Artists & Scientists Crossing Borders to Explore the Value of Pollinator Health,https://events.cornell.edu/event/artists_scientists_pollinator_health,2019-08-06T08:00:00-04:00,"","<p>Threats to pollinator health are intense and varied, from habitat loss and climate change to diseases and pesticides. A new exhibit at Mann Library showcases the results of a multi-year collaboration between the lab of Cornell entomology professor&nbsp;Scott McArt and Welsh artists, who cross national and disciplinary boundaries to celebrate the beauty and importance of pollinators, and reveal how their fate is linked to our planet, and to our own.</p>

<p>Originally developed as a pioneering Arts and Humanities Research Council funded Networking project in Wales called <a href=""https://crosspollinationartsciencecollaboration.wordpress.com/""><i>Cross-Pollination: Revaluing Pollinators through Arts and Science Collaboration</i>,</a>&nbsp;this project has brought artists and scientists together on two continents to explore and promote the world-wide crisis facing pollinators. <i>Cross-Pollination</i> was led by the University of Wales Trinity Saint David in partnership with Aberystwyth University and the National Botanic Garden of Wales. Additional funding was provided by the Arts Council of Wales to enhance the art-work production and to increase the impact of the project, and Wales Arts International to help fund the exhibit in Mann Library.</p>
"
437,1615458,Unturned Leaves: Early Women in Botanical Illustration,https://events.cornell.edu/event/unturned_leaves,2019-08-06T08:00:00-04:00,"","<p>Until only recently, science has generally been associated with the work of men, and its leading figures have generally been those endowed with the means&nbsp;to acquire an education and the time to pursue interest in scientific discovery and exploration. Yet while men received the credit and fame for advances in knowledge, women, too, contributed in significant, if generally unheralded, ways. Trained in art and pushed toward &ldquo;more delicate pursuits,&rdquo; many women provided the illustrations of plants that made the botanical texts of the 18th and 19th centuries the vivid, beautiful, and scientifically accurate works that they are. &nbsp;Sadly, a significant portion of these talented women have had the details of their lives lost to time, despite creating work both meaningful and important to the field.&nbsp;</p>

<p>With an eye towards bringing some of these hidden pioneers of science into the spotlight, <i>Unturned Leaves: Early Women in Botanical Illustration </i>showcases the achievements of several &nbsp;pre-20th century women who drew and painted plants and fungi, sometimes&nbsp;in support of&nbsp;the seminal works of their day, and sometimes primarily in support of their own personal&nbsp;effort&nbsp;to document and understand the natural world around them. Mann Library has developed this exhibit in conjunction with the<a href=""https://blog.biodiversitylibrary.org/2019/03/her-natural-history.html""> Her Natural History celebration </a>sponsored by partners of the Biodiversity Heritage Library for Women&#39;s History Month 2019.&nbsp;&nbsp;</p>
"
